EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2953008;1;01/05/1953;1;113,4;171,5;30;6;1;1;0;1296,59997558594;1;0;31;0;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;6;0;0;0;0;113,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1953;1;42;154,4;17;8;1;1;0;1296,59997558594;1;0;0;0;0;3;0;0;6,1;0;0;0;0;0;0;0;36;42;8,1;0;0;0;0;0;0;0;36,2;5;0;0;18;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1953;1;8,1;20,4;24;3;1;1;0;1296,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,1;0;0;0;0;0;0;0;0;8,1;0;0;0;0;6,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1953;1;96;105,1;23;3;1;1;0;1296,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,1;0;6;0;96;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1953;1;104;350;8;7;1;1;0;1296,59997558594;1;0;3;0;11;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;16,1;0;0;91,3;0;40,3;0;0;0;0;84,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1953;1;128;217,4;25;6;1;1;0;1296,59997558594;1;0;38,4;0;0;0;0;0;0;0;0;0;0;0;12;0;0;8;0;0;0;0;0;10;0;128;0;0;21;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1953;1;0;0;1;;1;1;0;1296,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1953;1;12;12;28;1;1;1;0;1296,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1954;1;119,1;229,7;16;7;1;1;0;1434;1;0;0;0;0;11;0;0;0;0;0;0;15,3;0;0;0;119,1;0;9;0;0;0;0;0;0;0;15,2;36,1;0;24;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1954;1;75,1;207,3;15;6;1;1;0;1434;1;0;0;0;0;0;0;49,1;0;0;0;0;8;0;0;75,1;7;0;0;0;0;0;0;0;0;0;26,1;42;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1954;1;50,2;72,6;8;5;1;1;0;1434;1;0;0;0;0;0;0;0;50,2;8,1;0;0;0;5;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1954;1;6,1;13,9;11;3;1;1;0;1434;1;0;0;0;0;0;0;0;0;0;1,8;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1954;1;18,1;36,2;16;3;1;1;0;1434;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,1;0;0;0;0;0;0;0;0;0;0;0;10;0;8,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1954;1;91;162,6;10;10;1;1;0;1434;1;0;0;25;0;0;2;0;0;0;91;0;0;0;4;0;0;7;0;10,2;6,3;0;3;0;0;0;0;0;8,1;0;6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1954;1;163,4;219,8;21;5;1;1;0;1434;1;0;0;0;0;0;0;6,1;0;0;4;10,1;36,2;0;0;0;0;0;0;0;0;163,4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1954;1;58,2;108,5;5;3;1;1;0;1434;1;0;0;0;38;58,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,3;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1954;1;142;166,2;21;4;1;1;0;1434;1;0;0;0;6;0;0;0;10,2;0;0;0;0;0;0;0;0;0;8;0;0;142;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1954;1;95;152,4;17;5;1;1;0;1434;1;0;0;4;0;10,1;0;0;5,3;38;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1954;1;6,4;6,4;8;1;1;1;0;1434;1;0;0;0;0;0;0;0;6,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1954;1;21,2;58,4;17;4;1;1;0;1434;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;21,2;0;0;0;0;0;0;6;0;0;16,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1955;1;17,1;33,2;13;3;1;1;0;937,700012207031;1;0;0;0;0;0;0;10,1;0;0;0;0;0;17,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1955;1;14;38,6;12;5;1;1;0;937,700012207031;1;7,2;0;0;0;0;0;0;0;8,1;0;0;14;0;4,3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1955;1;15,1;63,6;28;7;1;1;0;937,700012207031;1;0;0;0;12,1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;8,1;0;0;0;0;4;7,2;0;15,1;0;8,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1955;1;98;176,2;14;4;1;1;0;937,700012207031;1;0;0;0;0;0;0;0;0;23;0;0;0;0;98;0;0;0;0;0;0;7,1;0;0;0;0;0;48,1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1955;1;52;169,7;4;7;1;1;0;937,700012207031;1;0;0;8,1;52;10,3;0;0;0;0;0;9;0;0;10,1;0;0;34,2;46;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1955;1;110,2;126,4;5;4;1;1;0;937,700012207031;1;0;0;0;0;110,2;0;0;0;0;0;0;0;0;0;6,1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;6,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1955;1;18;49,7;1;8;1;1;0;937,700012207031;1;18;0;3,4;2,1;4;0;5;4,2;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1955;1;21,2;46,4;24;4;1;1;0;937,700012207031;1;0;0;0;0;0;0;6;14,1;0;0;0;0;0;0;0;0;0;5,1;0;0;0;0;0;21,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1955;1;45;90,3;30;5;1;1;0;937,700012207031;1;0;26;0;10,2;0;0;0;0;0;0;0;0;0;0;6,1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1955;1;82;86;12;2;1;1;0;937,700012207031;1;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1955;1;0;0;1;;1;1;0;937,700012207031;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1955;1;23,4;57,6;9;5;1;1;0;937,700012207031;1;8,1;0;0;0;0;0;0;0;23,4;0;0;0;0;0;0;0;0;0;0;12;0;0;0;5,1;0;0;0;9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1956;1;68,1;238,4;6;13;1;1;0;774;1;0;0;0;0;7,1;68,1;15;4,1;45,2;0;0;0;0;0;0;36;0;0;10,3;7,8;0;2,1;0;0;8,3;3;0;0;0;15,1;16,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1956;1;8;17,1;1;3;1;1;0;774;1;8;0;0;0;0;4,1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2953008;1;01/03/1956;1;39,1;66,7;1;7;1;1;0;774;1;39,1;0;0;0;0;6,3;0;0;0;0;0;3;4,1;0;0;0;0;0;0;0;0;4,1;0;0;0;0;6,1;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1956;1;128;135,8;4;3;1;1;0;774;1;0;0;0;128;0;0;0;0;0;6,2;0;0;0;0;0;0;0;0;1,6;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1956;1;6,1;10,3;1;2;1;1;0;774;1;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1956;1;10,1;27,7;24;5;1;1;0;774;1;0;6,3;4,1;0;0;0;0;4;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,1;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1956;1;36,1;63,8;18;5;1;1;0;774;1;0;5,3;0;3,1;0;0;0;0;0;0;0;0;0;0;3,3;0;0;36,1;0;0;0;0;0;0;0;0;0;16;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1956;1;18,1;28,2;3;3;1;1;0;774;1;0;0;18,1;0;0;0;0;0;2,1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1956;1;15,3;27,4;18;4;1;1;0;774;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3,1;3;0;0;15,3;6;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1956;1;68,1;131,2;8;7;1;1;0;774;1;0;0;0;26,1;0;0;0;68,1;0;0;0;0;0;0;0;3,2;0;0;0;0;4,3;8,4;16,1;0;0;0;5;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1956;1;5,1;5,1;25;1;1;1;0;774;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1956;1;9;22,3;2;4;1;1;0;774;1;0;9;0;0;4,1;7,2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1957;1;28,1;72,7;13;5;1;1;0;;0;0;0;0;0;0;0;0;0;22,1;7,2;0;0;28,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,2;10,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1957;1;5;9,1;4;2;1;1;0;;0;4,1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1957;1;0;0;1;;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1957;1;18,1;67,8;2;7;1;1;0;;0;0;18,1;7,2;4,1;0;0;14;0;0;0;0;0;10,2;0;0;0;0;0;0;0;0;0;0;0;0;10,1;0;0;4,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1957;1;115,1;242,9;12;5;1;1;0;;0;6,1;0;0;0;0;0;0;0;0;0;0;115,1;95,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,2;16,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1957;1;10,1;24;24;3;1;1;0;;0;0;0;0;0;0;0;0;0;7,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,1;0;0;0;0;6,1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/03/1959;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;25,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2953008;1;01/04/1959;1;90,2;268,4;25;10;1;1;0;;0;0;1,4;0;1,6;45,4;19;23,6;0;33;0;0;0;0;0;16,8;0;0;0;22,4;15;0;0;0;0;90,2;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1959;1;101,2;164,9;17;4;1;1;0;;0;0;22,2;19,1;22,4;0;0;0;0;0;0;0;0;0;0;0;0;101,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1959;1;86,2;255,2;26;6;1;1;0;;0;0;0;0;0;17,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,4;38;0;0;18,2;0;86,2;27,2;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1959;1;22,1;42,8;1;4;1;1;0;;0;22,1;0;0;8,4;0;0;0;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1959;1;114;216,6;26;8;1;1;0;;0;7,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,2;4,3;3,1;114;35,2;13,2;0;0;17,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1959;1;75;201,9;26;8;1;1;0;;0;8,4;0;0;0;0;0;0;0;0;20,4;0;0;0;0;0;0;0;11,2;0;5,3;53,4;5,2;0;0;23;75;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1959;1;41,3;110,9;27;6;1;1;0;;0;8;10,1;0;0;0;0;0;0;0;0;0;0;0;0;33,2;0;0;0;0;11,1;7,2;0;0;0;0;0;41,3;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1959;1;17,2;31,7;30;3;1;1;0;;0;0;0;0;6,3;0;0;0;0;0;8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1959;1;120,1;191;9;6;1;1;0;;0;17,2;0;0;0;0;0;0;4,2;120,1;17;0;0;0;0;0;0;0;0;2,2;0;0;0;0;0;0;0;0;0;0;30,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1960;1;54,1;216,6;22;9;1;1;0;1567,59997558594;1;0;0;0;0;46,2;17,4;0;17;40;3,1;0;0;0;0;0;15,2;8,2;0;0;15,4;0;54,1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1960;1;46,4;127,3;15;6;1;1;0;1567,59997558594;1;0;37,3;6;0;0;0;0;0;0;0;0;0;13,1;0;46,4;21,1;3,4;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2953008;1;01/03/1960;1;42,1;99,5;21;5;1;1;0;1567,59997558594;1;0;9;22,2;20,1;0;0;0;0;0;0;0;6,1;0;0;0;0;0;0;0;0;42,1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1960;1;47;107,9;3;6;1;1;0;1567,59997558594;1;3;0;47;0;0;0;0;6,4;4,1;0;0;0;0;0;0;40,1;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1960;1;31,3;47,7;18;3;1;1;0;1567,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3,4;0;31,3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1960;1;78,2;157,7;20;5;1;1;0;1567,59997558594;1;0;0;0;0;0;0;0;0;0;0;12,1;0;0;0;0;23,1;0;0;0;78,2;0;32;12,3;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1960;1;68,3;247,4;21;13;1;1;0;1567,59997558594;1;15,1;0;0;6;7,2;15,2;16,4;0;0;0;0;0;0;0;0;9;8,2;0;0;0;68,3;34,2;10,2;0;0;0;0;0;28;28,2;1,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1960;1;47,2;168,7;30;6;1;1;0;1567,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;6;0;0;0;0;0;41,4;7;0;0;0;0;38,1;47,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1960;1;47,2;130,1;16;8;1;1;0;1567,59997558594;1;0;0;0;0;0;0;7,4;0;0;0;0;29;0;0;0;47,2;4;0;0;0;0;25;7,3;8;2,2;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1960;1;32,4;139,6;8;8;1;1;0;1567,59997558594;1;0;0;0;0;0;0;7,2;32,4;0;0;0;0;0;0;0;0;0;0;0;0;17,2;0;30,2;13,2;7,4;19;0;0;0;0;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1960;1;17;39,6;1;3;1;1;0;1567,59997558594;1;17;0;13,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1960;1;46,1;85,5;14;3;1;1;0;1567,59997558594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;46,1;0;30,1;0;0;0;0;0;0;0;9,3;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1961;1;45;87,2;17;2;1;1;0;2033;1;0;0;0;0;0;0;0;0;42,2;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1961;1;45;149,2;5;6;1;1;0;2033;1;11,2;0;0;0;45;22,1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,4;0;0;0;0;34,1;12,4;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1961;1;87,1;274;16;10;1;1;0;2033;1;19;0;0;0;0;0;0;17,1;0;19,2;9;5,4;35;0;49;87,1;0;0;0;16,2;0;0;0;17;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1961;1;43,2;112,8;11;7;1;1;0;2033;1;0;0;9,4;11,4;0;0;0;0;0;18;43,2;11,3;0;0;0;0;12,1;0;0;0;0;0;0;0;0;0;0;0;7,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1961;1;68,2;126;16;6;1;1;0;2033;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,2;68,2;25;7,2;2,2;0;0;0;0;0;0;0;0;0;0;0;13,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1961;1;98;337,2;29;8;1;1;0;2033;1;0;0;0;35,4;0;0;0;0;91,1;18,1;0;2,3;0;0;0;0;0;0;5;32,3;0;0;0;0;0;0;0;55;98;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1961;1;20;84,6;2;7;1;1;0;2033;1;0;20;0;0;0;7;17,1;0;0;0;0;0;0;0;11,1;5,2;0;0;0;17;7,2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1961;1;33,4;128,9;29;6;1;1;0;2033;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,3;0;0;0;25;0;0;13;0;0;20;6,2;0;0;33,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
